date,usage_kw,time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2018-04-27,307944.0,2018-04-27,11.1,7.8,13.9,13.7,91.0,12.2,1010.7
2018-04-28,307687.32,2018-04-28,11.8,7.8,21.1,0.0,,12.6,
2018-04-29,259704.0,2018-04-29,12.8,6.1,15.6,1.3,283.0,16.6,1010.2
2018-04-30,329536.08,2018-04-30,7.3,4.4,8.9,5.1,,10.8,1012.7
2018-05-01,336333.6,2018-05-01,10.8,6.7,19.4,0.0,292.0,13.0,1015.5
2018-05-02,350820.36,2018-05-02,21.9,14.4,31.7,0.0,234.0,22.0,1013.3
2018-05-03,371878.92,2018-05-03,23.3,16.1,32.2,2.3,211.0,15.5,1012.3
2018-05-04,323546.39999999997,2018-05-04,20.8,13.9,27.8,0.0,206.0,19.4,1009.6
2018-05-05,345146.04,2018-05-05,20.5,14.4,23.9,0.0,258.0,23.4,1013.3
2018-05-06,294998.04,2018-05-06,16.9,10.0,19.4,4.8,134.0,11.9,1015.6
2018-05-07,333446.4,2018-05-07,11.9,8.9,16.1,0.0,87.0,14.4,1017.8
2018-05-08,325965.24,2018-05-08,10.1,7.2,15.6,0.0,,13.0,
2018-05-09,329082.12,2018-05-09,12.6,7.8,17.2,0.0,115.0,14.4,1021.6
2018-05-10,351805.68,2018-05-10,11.3,9.4,21.7,0.0,,15.8,
2018-05-11,322416.0,2018-05-11,17.3,11.1,21.1,0.0,,15.5,1013.1
2018-05-12,343317.24,2018-05-12,10.8,9.4,11.7,5.3,57.0,12.2,1021.4
2018-05-13,297216.0,2018-05-13,10.1,8.9,12.2,0.0,62.0,14.0,1021.1
2018-05-14,319549.32,2018-05-14,13.2,9.4,20.6,0.0,177.0,14.0,1014.6
2018-05-15,329996.88,2018-05-15,18.9,14.4,29.4,25.4,224.0,16.9,1010.0
2018-05-16,320824.8,2018-05-16,13.4,10.0,16.7,0.0,57.0,15.1,1020.0
2018-05-17,318938.4,2018-05-17,14.5,10.6,21.7,0.0,,8.3,1016.2
2018-05-18,326267.64,2018-05-18,14.2,8.3,18.3,0.0,69.0,23.0,1027.2
2018-05-19,322479.36,2018-05-19,9.9,7.8,12.8,5.1,,13.0,1026.9
2018-05-20,269798.04,2018-05-20,18.6,12.2,27.2,2.0,249.0,18.7,1012.7
2018-05-21,317880.0,2018-05-21,19.4,13.9,26.7,0.0,,13.7,1019.2
2018-05-22,313292.52,2018-05-22,16.5,12.2,19.4,0.8,,10.8,1019.4
2018-05-23,333359.27999999997,2018-05-23,17.3,12.2,28.9,0.5,248.0,15.5,
2018-05-24,397195.2,2018-05-24,16.0,11.7,20.0,0.0,88.0,19.1,1018.0
2018-05-25,363412.8,2018-05-25,20.9,12.2,31.1,0.0,241.0,24.1,1011.2
2018-05-26,350940.96,2018-05-26,25.4,16.1,31.7,0.0,257.0,18.7,
2018-05-27,276732.0,2018-05-27,13.7,10.0,16.1,0.5,56.0,25.9,
2018-05-28,286747.2,2018-05-28,11.2,10.0,15.0,1.5,68.0,12.6,1018.5
2018-05-29,326468.88,2018-05-29,19.2,14.4,29.4,0.0,194.0,15.1,1014.7
2018-05-30,311334.48,2018-05-30,18.1,15.6,20.6,0.0,61.0,13.7,1020.7
2018-05-31,329651.64,2018-05-31,19.1,13.3,28.3,0.0,179.0,16.2,1017.5
2018-06-01,361864.8,2018-06-01,21.3,17.8,26.1,0.3,180.0,13.0,1009.7
2018-06-02,353922.84,2018-06-02,22.8,13.9,27.2,0.3,86.0,13.7,1007.7
2018-06-03,271778.4,2018-06-03,14.6,10.0,15.6,0.0,84.0,21.2,1018.1
2018-06-04,306525.6,2018-06-04,11.0,9.4,11.7,15.7,77.0,23.4,1010.7
2018-06-05,330218.64,2018-06-05,11.9,9.4,16.1,8.6,55.0,11.9,1004.8
2018-06-06,314618.04,2018-06-06,13.6,11.7,16.7,0.0,68.0,15.1,1010.7
2018-06-07,328946.4,2018-06-07,15.9,12.2,22.2,0.0,201.0,18.4,1018.7
2018-06-08,375205.68,2018-06-08,18.3,12.8,27.2,0.0,216.0,10.8,1019.2
2018-06-09,391327.2,2018-06-09,22.2,16.7,26.7,0.0,314.0,12.6,1018.1
2018-06-10,346212.0,2018-06-10,19.8,15.6,22.2,0.0,56.0,16.2,1017.3
2018-06-11,343807.2,2018-06-11,16.4,13.3,17.8,0.0,127.0,16.9,1018.9
2018-06-12,316518.48,2018-06-12,18.5,12.2,26.7,0.0,226.0,28.8,1019.5
2018-06-13,329824.8,2018-06-13,19.7,15.0,25.0,0.0,223.0,25.6,1011.5
2018-06-14,331868.88,2018-06-14,22.6,13.9,26.1,0.0,271.0,23.8,1004.5
2018-06-15,310946.4,2018-06-15,15.2,12.2,17.8,0.0,87.0,13.0,1012.7
2018-06-16,331509.24,2018-06-16,21.1,13.3,29.4,0.0,276.0,12.2,1014.1
2018-06-17,393876.0,2018-06-17,20.7,16.7,27.2,0.0,,12.2,1017.5
2018-06-18,379533.24,2018-06-18,23.9,18.9,31.7,3.3,215.0,26.3,1011.4
2018-06-19,332870.4,2018-06-19,25.0,20.0,28.9,0.3,310.0,20.5,1006.6
2018-06-20,325605.6,2018-06-20,22.8,17.2,29.4,0.0,274.0,13.0,1010.2
2018-06-21,332510.4,2018-06-21,22.8,17.8,26.7,0.0,87.0,12.2,1008.5
2018-06-22,333768.96,2018-06-22,19.0,15.6,21.1,0.0,65.0,16.6,1016.6
2018-06-23,341330.4,2018-06-23,17.2,15.6,18.3,0.0,62.0,15.1,1014.1
2018-06-24,382240.8,2018-06-24,18.5,15.0,25.0,6.6,132.0,9.4,1009.2
2018-06-25,373860.0,2018-06-25,20.1,16.1,23.3,8.4,,14.8,1013.5
2018-06-26,340530.48,2018-06-26,19.3,15.6,26.1,0.0,210.0,19.8,1022.3
2018-06-27,346665.24,2018-06-27,21.6,17.2,26.7,2.3,217.0,20.5,1018.2
2018-06-28,359092.8,2018-06-28,21.4,18.3,24.4,29.5,178.0,13.3,
2018-06-29,395344.8,2018-06-29,25.6,22.2,32.2,0.0,283.0,12.6,1011.5
2018-06-30,395034.48,2018-06-30,27.5,23.9,33.3,0.0,197.0,12.2,1015.4
2018-07-01,385833.6,2018-07-01,28.0,21.1,33.3,0.0,129.0,13.0,1015.7
2018-07-02,392284.8,2018-07-02,22.8,20.6,28.9,0.0,82.0,13.7,1018.8
2018-07-03,422688.96,2018-07-03,29.1,22.8,36.7,0.3,217.0,15.1,1020.2
2018-07-04,414633.6,2018-07-04,28.9,22.8,30.6,0.0,62.0,10.1,1025.0
2018-07-05,398728.8,2018-07-05,28.7,23.3,34.4,0.0,208.0,18.7,1022.9
2018-07-06,370893.24,2018-07-06,27.2,18.3,30.0,8.9,248.0,26.6,1014.9
2018-07-07,385106.04,2018-07-07,20.9,16.1,23.9,0.0,272.0,15.8,1025.3
2018-07-08,363780.0,2018-07-08,21.5,16.1,27.2,0.0,168.0,14.8,1026.4
2018-07-09,369583.2,2018-07-09,25.0,18.3,32.8,0.0,220.0,18.4,1020.0
2018-07-10,354510.72,2018-07-10,27.3,20.0,35.6,0.0,256.0,15.5,1011.7
2018-07-11,368107.2,2018-07-11,23.5,18.9,23.9,4.8,,17.6,1014.6
2018-07-12,369720.0,2018-07-12,21.1,18.3,23.3,0.0,52.0,15.1,1021.5
2018-07-13,368169.48,2018-07-13,21.3,17.8,25.6,0.0,138.0,18.7,1023.4
2018-07-14,381909.24,2018-07-14,20.4,17.2,24.4,7.9,124.0,14.0,1020.3
2018-07-15,359467.2,2018-07-15,22.1,19.4,26.1,0.3,115.0,10.4,1015.0
2018-07-16,372714.84,2018-07-16,21.3,19.4,25.0,0.0,,10.8,
2018-07-17,392658.84,2018-07-17,24.9,20.6,32.8,68.1,211.0,18.4,
2018-07-18,393321.6,2018-07-18,24.3,20.6,28.3,1.5,325.0,16.6,1010.6
2018-07-19,376344.0,2018-07-19,22.3,18.3,25.0,0.0,68.0,15.5,1018.0
2018-07-20,377935.2,2018-07-20,22.3,18.9,26.1,0.0,158.0,15.5,1021.1
2018-07-21,382916.52,2018-07-21,20.7,17.2,23.3,0.0,113.0,14.0,1021.1
2018-07-22,376185.6,2018-07-22,21.5,19.4,25.6,4.3,103.0,17.3,1019.0
2018-07-23,402926.04,2018-07-23,25.8,23.9,30.0,0.8,168.0,20.2,1023.0
2018-07-24,423122.39999999997,2018-07-24,26.7,22.8,31.1,0.0,164.0,16.9,1024.4
2018-07-25,422711.27999999997,2018-07-25,26.3,23.9,30.6,3.6,172.0,20.9,1018.3
2018-07-26,411890.04,2018-07-26,25.3,22.8,30.0,15.2,204.0,19.4,1011.0
2018-07-27,389080.08,2018-07-27,26.0,21.7,32.2,0.0,200.0,13.7,1014.6
2018-07-28,390952.44,2018-07-28,26.3,22.2,30.6,0.0,174.0,15.1,1014.9
2018-07-29,370296.0,2018-07-29,26.0,23.3,28.9,0.0,278.0,14.0,1016.3
2018-07-30,375896.16,2018-07-30,24.6,21.1,27.8,0.0,231.0,13.7,1019.9
2018-07-31,382968.0,2018-07-31,23.9,20.6,27.8,0.0,157.0,13.0,1019.5
2018-08-01,403487.27999999997,2018-08-01,23.7,20.0,28.9,0.0,168.0,15.8,1018.7
2018-08-02,418147.2,2018-08-02,28.9,24.4,35.0,0.0,225.0,21.2,1017.2
2018-08-03,413236.8,2018-08-03,28.1,25.0,32.8,1.5,218.0,16.9,1020.0
2018-08-04,409628.16,2018-08-04,25.5,22.8,29.4,16.3,202.0,14.8,1018.9
2018-08-05,392680.8,2018-08-05,25.4,21.1,30.6,0.0,261.0,10.1,1018.9
2018-08-06,402991.56,2018-08-06,28.9,22.8,35.6,0.0,230.0,13.0,1016.6
2018-08-07,424972.8,2018-08-07,30.2,25.0,35.0,0.0,223.0,18.7,1013.2
2018-08-08,415771.2,2018-08-08,26.6,23.3,29.4,24.9,150.0,11.2,1011.4
2018-08-09,410925.24,2018-08-09,26.6,23.3,32.2,1.5,241.0,14.8,1007.1
2018-08-10,381996.0,2018-08-10,26.3,22.2,31.1,0.0,315.0,11.5,1010.7
2018-08-11,357853.32,2018-08-11,21.8,19.4,22.8,9.9,75.0,11.5,1015.9
2018-08-12,343800.0,2018-08-12,21.2,19.4,23.9,35.1,42.0,13.7,1018.4
2018-08-13,378093.24,2018-08-13,20.9,20.0,23.3,7.4,28.0,15.5,1017.5
2018-08-14,405583.2,2018-08-14,22.5,20.6,26.7,0.3,69.0,9.7,1011.9
2018-08-15,405776.16,2018-08-15,24.8,21.1,31.1,0.0,216.0,10.4,1010.2
2018-08-16,404424.0,2018-08-16,28.9,23.9,32.8,0.0,283.0,14.8,1014.7
2018-08-17,398498.4,2018-08-17,24.1,21.1,26.7,5.1,57.0,13.0,1017.0
2018-08-18,406504.8,2018-08-18,25.7,19.4,31.1,3.3,264.0,18.7,1009.8
2018-08-19,383428.8,2018-08-19,21.0,19.4,22.8,0.3,47.0,24.5,1016.4
2018-08-20,374270.4,2018-08-20,21.0,19.4,23.3,0.0,45.0,18.0,1021.0
2018-08-21,365248.8,2018-08-21,20.1,18.3,22.2,0.0,63.0,14.0,1019.2
2018-08-22,369525.6,2018-08-22,22.1,18.9,28.9,12.7,209.0,14.4,1006.6
2018-08-23,374975.27999999997,2018-08-23,22.7,18.9,26.7,0.0,308.0,16.9,1011.7
2018-08-24,376682.4,2018-08-24,22.8,16.7,29.4,0.0,216.0,12.6,1021.1
2018-08-25,381491.64,2018-08-25,23.3,18.9,27.8,0.0,191.0,14.4,1024.6
2018-08-26,369950.4,2018-08-26,22.6,16.7,28.9,0.0,212.0,15.8,1019.5
2018-08-27,395582.04,2018-08-27,26.8,22.8,32.2,0.0,269.0,14.8,1016.2
2018-08-28,411184.8,2018-08-28,29.5,23.9,36.1,0.0,234.0,17.6,1014.5
2018-08-29,421142.4,2018-08-29,31.8,27.2,36.7,0.0,242.0,18.4,1013.0
2018-08-30,421689.6,2018-08-30,28.3,21.7,33.3,0.0,335.0,18.0,1015.6
2018-08-31,381798.72,2018-08-31,21.4,17.2,22.8,0.0,59.0,17.6,1026.3
2018-09-01,380123.64,2018-09-01,20.1,17.2,23.3,0.0,61.0,11.9,1027.2
2018-09-02,371980.44,2018-09-02,22.2,17.8,28.9,0.0,178.0,14.4,1024.0
2018-09-03,378612.0,2018-09-03,27.5,22.8,35.6,0.0,234.0,16.9,1021.8
2018-09-04,384191.64,2018-09-04,28.2,22.8,30.6,0.0,71.0,15.5,1022.2
2018-09-05,409521.24,2018-09-05,25.9,21.7,33.3,0.0,193.0,15.8,1022.6
2018-09-06,420904.8,2018-09-06,27.4,23.3,36.1,0.8,248.0,16.2,1018.8
2018-09-07,398131.2,2018-09-07,21.9,18.9,23.9,0.0,58.0,13.7,1021.5
2018-09-08,399621.60000000003,2018-09-08,19.6,15.0,21.7,0.0,7.0,15.5,1020.5
2018-09-09,382298.04,2018-09-09,16.3,13.9,18.3,0.0,29.0,22.0,1025.2
2018-09-10,376264.8,2018-09-10,17.7,16.7,20.0,19.3,83.0,28.8,1026.5
2018-09-11,399643.2,2018-09-11,19.7,18.3,23.9,13.5,47.0,9.7,1020.8
2018-09-12,400024.08,2018-09-12,20.3,18.9,21.1,6.6,40.0,12.2,1024.6
2018-09-13,399211.2,2018-09-13,19.8,18.3,21.7,11.2,60.0,7.9,1025.8
2018-09-14,406705.32,2018-09-14,20.4,18.3,23.9,0.0,52.0,8.6,1024.6
2018-09-15,397367.28,2018-09-15,19.4,17.2,22.8,0.0,138.0,8.3,1022.8
2018-09-16,392702.4,2018-09-16,21.7,17.2,27.2,0.0,171.0,11.2,1022.1
2018-09-17,409500.0,2018-09-17,23.6,19.4,29.4,0.0,212.0,16.9,1018.8
2018-09-18,405525.6,2018-09-18,22.7,20.6,25.0,29.2,197.0,9.4,1008.9
2018-09-19,393890.04,2018-09-19,18.9,16.7,21.7,0.0,32.0,18.7,1013.6
2018-09-20,387050.04,2018-09-20,17.1,15.6,18.9,0.0,53.0,18.0,1023.5
2018-09-21,387266.4,2018-09-21,18.4,16.1,22.8,0.0,176.0,19.8,1022.0
2018-09-22,389512.8,2018-09-22,20.8,13.9,22.8,0.8,292.0,20.5,1016.9
2018-09-23,374542.2,2018-09-23,15.2,11.7,18.3,0.0,300.0,9.4,1024.2
2018-09-24,378144.0,2018-09-24,14.2,12.2,15.6,0.0,43.0,24.8,1033.6
2018-09-25,386143.2,2018-09-25,15.7,13.9,21.7,31.5,117.0,24.1,1030.1
2018-09-26,430380.0,2018-09-26,23.6,20.0,28.9,7.1,202.0,20.5,1014.7
2018-09-27,417030.84,2018-09-27,19.9,16.1,21.7,1.3,22.0,17.3,1018.8
2018-09-28,372938.4,2018-09-28,15.7,14.4,16.7,8.9,30.0,14.4,1018.6
2018-09-29,381268.8,2018-09-29,17.2,12.8,23.3,0.0,279.0,12.2,1020.5
2018-09-30,353822.04,2018-09-30,16.9,12.2,21.1,0.0,283.0,11.5,1025.8
2018-10-01,371037.6,2018-10-01,16.4,13.9,20.0,1.5,329.0,14.4,1026.4
2018-10-02,367674.84,2018-10-02,14.7,13.9,17.8,7.4,34.0,12.6,1022.2
2018-10-03,402753.6,2018-10-03,15.1,12.2,17.8,5.3,5.0,8.6,1017.1
2018-10-04,370194.84,2018-10-04,18.1,15.0,22.8,0.0,201.0,17.6,1015.4
2018-10-05,400629.6,2018-10-05,16.6,11.7,20.6,0.0,34.0,17.3,1020.8
2018-10-06,393278.04,2018-10-06,13.5,10.6,17.2,0.0,50.0,12.2,1023.2
2018-10-07,388201.68,2018-10-07,19.2,15.6,26.7,2.5,208.0,16.9,1022.0
2018-10-08,378506.16000000003,2018-10-08,14.6,12.8,15.6,0.0,59.0,15.1,1031.1
2018-10-09,400687.2,2018-10-09,19.4,14.4,26.7,0.0,221.0,19.8,1025.0
2018-10-10,408369.24,2018-10-10,24.0,20.0,30.0,0.0,234.0,19.8,1016.8
2018-10-11,404373.6,2018-10-11,18.6,14.4,22.2,15.2,42.0,12.6,1007.5
2018-10-12,392702.4,2018-10-12,14.9,10.6,17.2,2.3,337.0,18.0,1000.8
2018-10-13,385120.8,2018-10-13,10.9,7.8,12.2,3.3,284.0,15.1,1010.1
2018-10-14,362390.4,2018-10-14,10.7,7.2,15.0,0.0,260.0,16.2,1021.1
2018-10-15,379236.6,2018-10-15,12.5,7.2,21.1,1.8,205.0,19.8,1016.9
2018-10-16,381189.6,2018-10-16,14.1,8.3,15.6,0.8,272.0,22.7,1014.1
2018-10-17,381765.6,2018-10-17,11.2,6.7,17.2,0.0,249.0,22.7,1011.7
2018-10-18,396482.4,2018-10-18,7.2,3.9,9.4,0.0,286.0,24.8,1021.1
2018-10-19,375373.44,2018-10-19,8.7,2.8,17.2,0.0,236.0,22.3,1019.8
2018-10-20,347046.84,2018-10-20,15.1,9.4,18.9,0.0,236.0,21.2,1004.2
2018-10-21,318384.0,2018-10-21,9.6,2.8,11.7,0.8,313.0,23.8,1008.3
2018-10-22,344692.8,2018-10-22,5.9,1.1,12.2,0.0,254.0,14.4,1021.1
2018-10-23,325820.16,2018-10-23,9.4,5.0,13.3,10.4,147.0,13.7,1017.6
2018-10-24,321782.4,2018-10-24,8.0,5.0,9.4,1.0,312.0,18.0,1013.7
2018-10-25,321098.4,2018-10-25,6.7,2.8,10.6,0.0,298.0,21.6,1015.9
2018-10-26,319167.72,2018-10-26,4.7,1.1,8.9,0.0,271.0,13.3,1019.1
2018-10-27,328988.16,2018-10-27,8.6,6.1,11.1,29.7,69.0,39.6,1013.4
2018-10-28,299023.56,2018-10-28,9.2,6.1,12.2,0.8,282.0,14.0,1006.5
2018-10-29,329263.2,2018-10-29,11.1,6.7,15.6,13.2,235.0,15.5,1007.2
2018-10-30,332424.0,2018-10-30,8.3,3.9,10.0,0.0,288.0,20.2,1014.3
2018-10-31,332913.6,2018-10-31,7.2,2.8,14.4,0.0,222.0,15.1,1017.4
2018-11-01,331588.8,2018-11-01,14.4,11.7,17.8,0.3,211.0,10.8,1011.6
2018-11-02,347673.24,2018-11-02,16.2,11.7,21.1,9.1,185.0,20.5,1007.1
2018-11-03,342416.52,2018-11-03,15.3,8.3,20.0,35.3,250.0,29.2,1006.4
2018-11-04,331747.2,2018-11-04,9.2,5.6,13.3,0.0,313.0,15.8,1030.5
2018-11-05,355550.4,2018-11-05,9.2,7.8,11.1,9.1,83.0,22.0,1030.7
2018-11-06,344498.4,2018-11-06,10.3,8.9,15.6,19.8,14.0,14.4,1013.1
2018-11-07,339206.4,2018-11-07,14.8,11.7,17.8,0.0,235.0,20.5,1011.2
2018-11-08,351582.12,2018-11-08,10.9,6.7,13.9,0.0,285.0,17.3,1022.0
2018-11-09,346715.27999999997,2018-11-09,7.9,3.3,10.0,27.9,47.0,23.8,1024.9
2018-11-10,356572.8,2018-11-10,8.7,2.8,10.0,11.4,295.0,27.4,1009.5
2018-11-11,322818.84,2018-11-11,4.3,1.7,7.8,0.0,277.0,21.2,1023.8
2018-11-12,344706.48,2018-11-12,4.8,0.6,10.0,0.0,227.0,11.2,1029.3
2018-11-13,349704.0,2018-11-13,9.0,5.6,12.2,27.9,171.0,22.3,1014.7
2018-11-14,356148.0,2018-11-14,3.1,-3.8,5.6,0.0,306.0,27.4,1025.7
2018-11-15,332358.84,2018-11-15,-2.5,-4.9,3.3,11.7,18.0,15.8,1033.1
2018-11-16,329400.0,2018-11-16,3.6,1.7,7.8,14.5,340.0,33.5,1004.8
2018-11-17,318715.2,2018-11-17,5.6,2.8,10.0,0.0,250.0,20.5,1016.7
2018-11-18,285084.0,2018-11-18,4.8,3.3,5.0,0.0,293.0,10.8,1026.4
2018-11-19,317772.0,2018-11-19,3.7,2.2,5.0,4.3,339.0,9.0,1019.9
2018-11-20,322761.96,2018-11-20,3.9,1.7,5.6,10.2,348.0,16.2,1012.4
2018-11-21,316877.04,2018-11-21,2.7,-4.3,6.1,0.0,255.0,25.6,1014.3
2018-11-22,327535.2,2018-11-22,-6.0,-9.9,-4.3,0.0,306.0,29.9,1026.5
2018-11-23,331782.84,2018-11-23,-5.9,-9.3,0.0,0.0,271.0,19.8,1031.8
2018-11-24,307389.6,2018-11-24,1.8,-1.6,8.3,0.0,226.0,16.9,1020.0
2018-11-25,288568.8,2018-11-25,7.2,5.6,9.4,19.8,7.0,14.4,1010.1
2018-11-26,339242.4,2018-11-26,7.0,5.6,8.3,22.1,73.0,21.6,1011.2
2018-11-27,334295.28,2018-11-27,7.1,3.3,9.4,11.7,236.0,27.4,991.5
2018-11-28,324295.2,2018-11-28,4.5,2.2,6.7,0.0,279.0,24.5,992.8
2018-11-29,341992.8,2018-11-29,5.4,2.8,7.8,0.0,307.0,25.2,1006.1
2018-11-30,332301.6,2018-11-30,3.6,0.6,6.7,0.0,302.0,10.8,1016.3
2018-12-01,332884.08,2018-12-01,3.7,1.7,7.2,0.0,40.0,10.8,1021.8
2018-12-02,290439.72,2018-12-02,6.8,5.0,10.6,19.1,89.0,13.0,1011.0
2018-12-03,323294.4,2018-12-03,10.2,6.7,14.4,0.0,264.0,16.9,1000.5
2018-12-04,336276.0,2018-12-04,4.2,-2.7,6.7,0.0,319.0,25.2,1011.1
2018-12-05,350012.52,2018-12-05,-1.4,-3.8,2.2,0.0,335.0,11.2,1018.4
2018-12-06,353880.0,2018-12-06,1.8,-1.0,5.6,0.0,262.0,17.6,1018.6
2018-12-07,333194.4,2018-12-07,2.6,-3.2,4.4,0.0,279.0,21.6,1023.0
2018-12-08,331566.48,2018-12-08,-3.2,-6.6,-0.5,0.0,304.0,16.9,1030.2
2018-12-09,293695.56,2018-12-09,-1.7,-4.9,2.8,0.0,246.0,15.1,1027.2
2018-12-10,322372.8,2018-12-10,0.6,-3.2,3.9,0.0,331.0,14.4,1019.6
2018-12-11,331898.04,2018-12-11,-1.3,-4.9,3.3,0.0,292.0,10.8,1018.7
2018-12-12,341151.12,2018-12-12,0.9,-4.3,3.9,0.0,321.0,19.8,1017.8
2018-12-13,325821.6,2018-12-13,-2.6,-6.0,1.7,0.0,39.0,9.7,1032.8
2018-12-14,319204.44,2018-12-14,2.5,-1.6,7.8,0.0,174.0,9.4,1031.1
2018-12-15,307792.08,2018-12-15,9.1,4.4,12.8,0.0,278.0,14.8,1022.0
2018-12-16,279741.6,2018-12-16,6.4,5.0,7.2,13.7,56.0,28.8,1017.8
2018-12-17,318578.4,2018-12-17,4.4,2.2,6.1,1.0,316.0,23.4,1002.5
2018-12-18,326267.28,2018-12-18,0.3,-3.8,3.9,0.5,305.0,33.5,1009.8
2018-12-19,357876.36,2018-12-19,-0.8,-4.3,5.6,0.0,253.0,15.8,1018.1
2018-12-20,349214.04,2018-12-20,4.1,0.0,10.0,0.0,204.0,13.0,1018.9
2018-12-21,322199.64,2018-12-21,10.9,6.1,18.3,15.5,134.0,23.8,1003.0
2018-12-22,328844.52,2018-12-22,11.0,2.8,13.3,0.5,236.0,27.7,995.3
2018-12-23,287712.0,2018-12-23,3.1,0.6,6.1,0.0,283.0,19.4,1016.6
2018-12-24,308253.6,2018-12-24,1.8,0.0,3.9,0.0,278.0,12.2,1016.4
2018-12-25,309059.64,2018-12-25,2.1,-1.6,3.9,0.0,307.0,17.3,1021.7
2018-12-26,325972.8,2018-12-26,-0.1,-3.2,4.4,0.0,289.0,16.9,1028.5
2018-12-27,323790.48,2018-12-27,1.2,-1.0,3.3,0.0,309.0,14.8,1035.3
2018-12-28,323510.4,2018-12-28,4.9,1.1,13.9,8.4,179.0,18.4,1020.2
2018-12-29,314214.12,2018-12-29,9.4,0.0,12.2,0.0,268.0,21.2,1011.3
2018-12-30,282103.2,2018-12-30,0.0,-3.2,1.1,0.0,3.0,10.1,1023.0
2018-12-31,337111.2,2018-12-31,2.5,-0.5,7.2,10.4,201.0,16.9,1025.6
2019-01-01,306957.24,2019-01-01,8.4,1.1,15.0,9.7,272.0,25.6,1006.7
2019-01-02,325324.8,2019-01-02,0.8,-2.1,2.8,0.0,355.0,15.1,1024.8
2019-01-03,330796.8,2019-01-03,3.1,0.0,7.8,0.5,249.0,16.9,1013.4
2019-01-04,318146.4,2019-01-04,4.6,1.1,8.9,0.0,224.0,18.0,1012.1
2019-01-05,313786.08,2019-01-05,5.0,3.3,6.1,13.5,353.0,14.8,1002.7
2019-01-06,284496.84,2019-01-06,4.2,-3.8,8.3,0.0,299.0,23.0,1009.8
2019-01-07,318254.4,2019-01-07,-3.3,-7.1,-0.5,0.0,331.0,18.7,1028.2
2019-01-08,343202.4,2019-01-08,1.2,-1.0,6.1,0.5,150.0,12.2,1016.5
2019-01-09,348292.8,2019-01-09,4.4,1.7,7.8,3.3,269.0,25.2,994.8
2019-01-10,323178.48,2019-01-10,2.1,-3.2,2.8,0.0,289.0,25.9,1000.2
2019-01-11,317152.08,2019-01-11,-2.9,-8.2,-1.0,0.0,292.0,29.2,1017.5
2019-01-12,316814.76,2019-01-12,-6.4,-9.3,-1.6,0.0,296.0,23.8,1030.7
2019-01-13,287323.2,2019-01-13,-5.7,-8.8,-1.6,0.0,357.0,13.3,1030.6
2019-01-14,326404.8,2019-01-14,-3.1,-4.9,-0.5,0.0,356.0,14.0,1023.1
2019-01-15,333986.4,2019-01-15,-1.2,-4.3,3.9,0.0,300.0,11.9,1018.2
2019-01-16,342698.4,2019-01-16,-0.1,-3.8,5.0,0.0,240.0,18.7,1015.8
2019-01-17,324950.4,2019-01-17,-2.7,-7.7,0.6,0.0,337.0,15.5,1026.9
2019-01-18,343188.0,2019-01-18,0.2,-2.7,6.1,0.0,176.0,10.8,1020.1
2019-01-19,320810.39999999997,2019-01-19,0.4,-2.1,2.8,3.3,24.0,19.4,1023.6
2019-01-20,292118.4,2019-01-20,-1.3,-12.1,2.8,30.5,356.0,28.8,1000.7
2019-01-21,338997.6,2019-01-21,-12.6,-14.9,-12.1,0.0,292.0,32.4,1008.8
2019-01-22,360179.64,2019-01-22,-9.8,-13.8,-2.1,0.0,291.0,22.7,1030.5
2019-01-23,354734.64,2019-01-23,-1.4,-6.6,8.9,0.0,208.0,22.0,1024.2
2019-01-24,317196.0,2019-01-24,11.1,2.8,15.0,25.4,212.0,38.2,1000.6
2019-01-25,332085.6,2019-01-25,3.9,-1.6,5.6,0.0,268.0,22.0,1010.7
2019-01-26,324409.32,2019-01-26,-0.9,-3.8,2.2,0.0,275.0,13.7,1023.1
2019-01-27,297460.8,2019-01-27,1.7,-2.7,8.3,0.0,176.0,21.2,1018.6
2019-01-28,344642.4,2019-01-28,1.1,-4.3,5.6,0.0,338.0,16.2,1017.9
2019-01-29,348204.6,2019-01-29,-2.4,-6.6,3.3,1.3,57.0,20.2,1017.0
2019-01-30,356630.4,2019-01-30,0.7,-12.7,3.9,4.1,249.0,25.6,1008.6
2019-01-31,348552.0,2019-01-31,-10.9,-14.9,-7.7,0.0,258.0,27.7,1023.7
2019-02-01,362850.84,2019-02-01,-8.9,-12.1,-4.9,0.0,264.0,21.2,1027.2
2019-02-02,359552.52,2019-02-02,-5.5,-9.9,1.7,0.0,247.0,20.5,1020.7
2019-02-03,317959.2,2019-02-03,1.0,-2.7,3.9,0.0,98.0,10.1,1020.1
2019-02-04,340236.0,2019-02-04,7.1,1.7,17.2,0.0,209.0,15.1,1016.5
2019-02-05,327707.28,2019-02-05,10.7,4.4,18.3,0.0,247.0,19.4,1013.2
2019-02-06,356940.0,2019-02-06,4.2,0.6,6.7,9.4,54.0,16.2,1022.9
2019-02-07,335059.2,2019-02-07,3.3,1.7,5.6,5.3,54.0,15.5,1020.7
2019-02-08,327585.24,2019-02-08,6.1,-0.5,13.9,1.8,275.0,21.2,1011.6
2019-02-09,315000.0,2019-02-09,-0.4,-3.8,2.2,0.0,287.0,31.7,1028.0
